"location_id","retailer","domain_name","banner","polaris_banner_name","operating_status","address","city","state","zip_code","country","timezone","local_page","distance_miles","pickup_available","dug_available","delivery_available","non_migrated_store","first_found_from_zip"
"2665","Vons","Vons","","vons","","4520 Sunset Blvd","Los Angeles","CA","90027","US","America/Los_Angeles","https://local.vons.com/ca/los-angeles/4520-sunset-blvd.html","9.91","True","True","True","False","91352"
"4021","Vons","Vons","","vons","","6571 W 80th St","Los Angeles","CA","90045","US","America/Los_Angeles","https://local.vons.com/ca/los-angeles/6571-w-80th-st.html","9.1","True","True","True","False","90001"
"2655","Vons","Vons","","vons","","7311 N Figueroa St","Los Angeles","CA","90041","US","America/Los_Angeles","https://local.vons.com/ca/los-angeles/7311-n-figueroa-st.html","7.58","True","True","True","False","91501"
"2400","Vons","Vons","","vons","","481 Old Mammoth Rd","Mammoth Lakes","CA","93546","US","America/Los_Angeles","https://local.vons.com/ca/mammoth-lakes/481-old-mammoth-rd.html","90.93","True","True","False","False","93291"
"2275","Vons","Vons","","vons","","410 Manhattan Beach Blvd","Manhattan Beach","CA","90266","US","America/Los_Angeles","https://local.vons.com/ca/manhattan-beach/410-manhattan-beach-blvd.html","8.43","True","True","True","False","90066"
"2688","Vons","Vons","","vons","","6170 Hamner Ave","Mira Loma","CA","91752","US","America/Los_Angeles","https://local.vons.com/ca/mira-loma/6170-hamner-ave.html","11.48","True","True","True","False","91701"
"3161","Vons","Vons","","vons","","10321 Sepulveda Blvd","Mission Hills","CA","91345","US","America/Los_Angeles","https://local.vons.com/ca/mission-hills/10321-sepulveda-blvd.html","10.95","True","True","True","False","91304"
"2200","Vons","Vons","","vons","","130 W Foothill Blvd","Monrovia","CA","91016","US","America/Los_Angeles","https://local.vons.com/ca/monrovia/130-w-foothill-blvd.html","8.13","True","True","True","False","91001"
"3258","Vons","Vons","","vons","","804 Beverly Blvd","Montebello","CA","90640","US","America/Los_Angeles","https://local.vons.com/ca/montebello/804-beverly-blvd.html","8.18","True","True","True","False","91006"
"2288","Vons","Vons","","vons","","2039 Verdugo Blvd","Montrose","CA","91020","US","America/Los_Angeles","https://local.vons.com/ca/montrose/2039-verdugo-blvd.html","10.79","True","True","True","False","91342"
"1735","Vons","Vons","","vons","","4241 Tierra Rejada Rd","Moorpark","CA","93021","US","America/Los_Angeles","https://local.vons.com/ca/moorpark/4241-tierra-rejada-rd.html","21.59","True","True","True","False","93001"
"2660","Vons","Vons","","vons","","38995 Sky Canyon Dr","Murrieta","CA","92563","US","America/Los_Angeles","https://local.vons.com/ca/murrieta/38995-sky-canyon-dr.html","15.37","True","True","True","False","92530"
"2111","Vons","Vons","","vons","","24160 Lyons Ave","Newhall","CA","91321","US","America/Los_Angeles","https://local.vons.com/ca/newhall/24160-lyons-ave.html","18.79","True","True","True","False","93015"
"1621","Vons","Vons","","vons","","520 W Tefft St","Nipomo","CA","93444","US","America/Los_Angeles","https://local.vons.com/ca/nipomo/520-w-tefft-st.html","15.68","True","True","True","False","93401"
"2078","Vons","Vons","","vons","","9119 Reseda Blvd","Northridge","CA","91324","US","America/Los_Angeles","https://local.vons.com/ca/northridge/9119-reseda-blvd.html","10.19","True","True","True","False","93063"
"2409","Vons","Vons","","vons","","40044 Hwy 49","Oakhurst","CA","93644","US","America/Los_Angeles","https://local.vons.com/ca/oakhurst/40044-hwy-49.html","72.6","True","True","True","False","93230"
"2360","Vons","Vons","","vons","","845 College Blvd","Oceanside","CA","92057","US","America/Los_Angeles","https://local.vons.com/ca/oceanside/845-college-blvd.html","20.67","True","True","True","False","92672"
"2430","Vons","Vons","","vons","","1125 Maricopa Hwy","Ojai","CA","93023","US","America/Los_Angeles","https://local.vons.com/ca/ojai/1125-maricopa-hwy.html","63.53","True","True","True","False","93454"
"2335","Vons","Vons","","vons","","2684 N Tustin Ave","Orange","CA","92865","US","America/Los_Angeles","https://local.vons.com/ca/orange/2684-n-tustin-ave.html","10.82","True","True","True","False","91709"
"2825","Vons","Vons","","vons","","1291 S Victoria Ave","Oxnard","CA","93035","US","America/Los_Angeles","https://local.vons.com/ca/oxnard/1291-s-victoria-ave.html","31.25","True","True","True","False","93103"
"2436","Vons","Vons","","vons","","2101 N Rose Ave","Oxnard","CA","93036","US","America/Los_Angeles","https://local.vons.com/ca/oxnard/2101-n-rose-ave.html","33.1","True","True","True","False","93103"
"1913","Vons","Vons","","vons","","450 S Ventura Rd","Oxnard","CA","93030","US","America/Los_Angeles","https://local.vons.com/ca/oxnard/450-s-ventura-rd.html","32.29","True","True","True","False","93103"
"2266","Vons","Vons","","vons","","17380 Sunset Blvd","Pacific Palisades","CA","90272","US","America/Los_Angeles","https://local.vons.com/ca/pacific-palisades/17380-sunset-blvd.html","12.58","True","True","True","False","91301"
"2384","Vons","Vons","","vons","","4733 E Palm Canyon Dr","Palm Springs","CA","92264","US","America/Los_Angeles","https://local.vons.com/ca/palm-springs/4733-e-palm-canyon-dr.html","28.61","True","True","True","False","92543"
"3017","Vons","Vons","","vons","","3027 Rancho Vista Blvd","Palmdale","CA","93551","US","America/Los_Angeles","https://local.vons.com/ca/palmdale/3027-rancho-vista-blvd.html","67.96","True","True","True","False","93306"
"2152","Vons","Vons","","vons","","155 California Blvd","Pasadena","CA","91105","US","America/Los_Angeles","https://local.vons.com/ca/pasadena/155-california-blvd.html","9.27","True","True","True","False","91501"
"2858","Vons","Vons","","vons","","2355 E Colorado Blvd","Pasadena","CA","91107","US","America/Los_Angeles","https://local.vons.com/ca/pasadena/2355-e-colorado-blvd.html","4.52","True","True","True","False","91001"
"1914","Vons","Vons","","vons","","6351 Haven Ave","Rancho Cucamonga","CA","91737","US","America/Los_Angeles","https://local.vons.com/ca/rancho-cucamonga/6351-haven-ave.html","2.3","True","True","True","False","91701"
"2147","Vons","Vons","","vons","","8778 19th St","Rancho Cucamonga","CA","91701","US","America/Los_Angeles","https://local.vons.com/ca/rancho-cucamonga/8778-19th-st.html","0.15","True","True","True","False","91701"
"2108","Vons","Vons","","vons","","1212 Beryl St","Redondo Beach","CA","90277","US","America/Los_Angeles","https://local.vons.com/ca/redondo-beach/1212-beryl-st.html","8.61","True","True","True","False","90094"
"2273","Vons","Vons","","vons","","245 Palos Verdes Blvd","Redondo Beach","CA","90277","US","America/Los_Angeles","https://local.vons.com/ca/redondo-beach/245-palos-verdes-blvd.html","6.91","True","True","True","False","90245"
"1623","Vons","Vons","","vons","","4001 Inglewood Ave","Redondo Beach","CA","90278","US","America/Los_Angeles","https://local.vons.com/ca/redondo-beach/4001-inglewood-ave.html","8.5","True","True","True","False","90001"
"2039","Vons","Vons","","vons","","19333 Victory Blvd","Reseda","CA","91335","US","America/Los_Angeles","https://local.vons.com/ca/reseda/19333-victory-blvd.html","10.73","True","True","True","False","93063"
"2659","Vons","Vons","","vons","","3520 Riverside Plaza","Riverside","CA","92506","US","America/Los_Angeles","https://local.vons.com/ca/riverside/3520-riverside-plaza.html","14.89","True","True","True","False","91730"
"4018","Vons","Vons","","vons","","10016 Scripps Ranch Blvd","San Diego","CA","92131","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/10016-scripps-ranch-blvd.html","13.27","True","True","True","False","92025"
"2134","Vons","Vons","","vons","","10460 Clairemont Mesa Blvd","San Diego","CA","92124","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/10460-clairemont-mesa-blvd.html","7.79","True","True","True","False","91941"
"2107","Vons","Vons","","vons","","10675 Scripps Poway Pkwy","San Diego","CA","92131","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/10675-scripps-poway-pkwy.html","11.08","True","True","True","False","92025"
"2079","Vons","Vons","","vons","","11986 Bernardo Plaza Dr","San Diego","CA","92128","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/11986-bernardo-plaza-dr.html","4.97","True","True","True","False","92025"
"2081","Vons","Vons","","vons","","13255 Black Mountain Rd","San Diego","CA","92129","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/13255-black-mountain-rd.html","11.07","True","True","True","False","92024"
"2116","Vons","Vons","","vons","","1702 Garnet Ave","San Diego","CA","92109","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/1702-garnet-ave.html","2.07","True","True","True","False","92037"
"2735","Vons","Vons","","vons","","2495 Truxtun Rd Bldg 28","San Diego","CA","92106","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/2495-truxtun-rd-bldg-28.html","8.26","True","True","True","False","91950"
"2118","Vons","Vons","","vons","","3550 Murphy Canyon Dr","San Diego","CA","92123","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/3550-murphy-canyon-dr.html","7.73","True","True","True","False","91941"
"2358","Vons","Vons","","vons","","3610 Adams Ave","San Diego","CA","92116","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/3610-adams-ave.html","9.22","True","True","True","False","91910"
"2053","Vons","Vons","","vons","","3645 Midway Dr","San Diego","CA","92110","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/3645-midway-dr.html","8.89","True","True","True","False","91950"
"2370","Vons","Vons","","vons","","3993 Governor Dr","San Diego","CA","92122","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/3993-governor-dr.html","3.53","True","True","True","False","92037"
"2355","Vons","Vons","","vons","","4145 30th St","San Diego","CA","92104","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/4145-30th-st.html","8.85","True","True","True","False","91910"
"1797","Vons","Vons","","vons","","4627 Carmel Mountain Rd","San Diego","CA","92130","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/4627-carmel-mountain-rd.html","9.85","True","True","True","False","92024"
"2120","Vons","Vons","","vons","","4725 Clairemont Dr","San Diego","CA","92117","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/4725-clairemont-dr.html","2.96","True","True","True","False","92037"
"2040","Vons","Vons","","vons","","5555 Balboa Ave","San Diego","CA","92111","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/5555-balboa-ave.html","4.51","True","True","True","False","92037"
"2352","Vons","Vons","","vons","","6155 El Cajon Blvd","San Diego","CA","92115","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/6155-el-cajon-blvd.html","8.47","True","True","True","False","91910"
"2115","Vons","Vons","","vons","","620 Dennery Rd","San Diego","CA","92154","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/620-dennery-rd.html","4.15","True","True","True","False","91910"
"2359","Vons","Vons","","vons","","6555 Mission Gorge Rd","San Diego","CA","92120","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/6555-mission-gorge-rd.html","10.83","True","True","True","False","91910"
"2338","Vons","Vons","","vons","","665 Saturn Blvd","San Diego","CA","92154","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/665-saturn-blvd.html","4.06","True","True","True","False","91910"
"2012","Vons","Vons","","vons","","7788 Regents Rd","San Diego","CA","92122","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/7788-regents-rd.html","3.03","True","True","True","False","92037"
"3323","Vons","Vons","","vons","","7895 Highland Village Place","San Diego","CA","92129","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/7895-highland-village-place.html","9.63","True","True","True","False","92024"
"2136","Vons","Vons","","vons","","8310 Mira Mesa Blvd","San Diego","CA","92126","US","America/Los_Angeles","https://local.vons.com/ca/san-diego/8310-mira-mesa-blvd.html","13.3","True","True","True","False","92025"
"2125","Vons","Vons","","vons","","1160 Via Verde Ave","San Dimas","CA","91773","US","America/Los_Angeles","https://local.vons.com/ca/san-dimas/1160-via-verde-ave.html","11.61","True","True","True","False","91006"
"2091","Vons","Vons","","vons","","32401 Camino Capistrano","San Juan Capistrano","CA","92675","US","America/Los_Angeles","https://local.vons.com/ca/san-juan-capistrano/32401-camino-capistrano.html","2.72","True","True","True","False","92629"
"2306","Vons","Vons","","vons","","3900 Broad St","San Luis Obispo","CA","93401","US","America/Los_Angeles","https://local.vons.com/ca/san-luis-obispo/3900-broad-st.html","2.57","True","True","True","False","93401"
"2283","Vons","Vons","","vons","","1221 S Gaffey St","San Pedro","CA","90731","US","America/Los_Angeles","https://local.vons.com/ca/san-pedro/1221-s-gaffey-st.html","10.67","True","True","True","False","90254"
"2162","Vons","Vons","","vons","","1440 W 25th St","San Pedro","CA","90732","US","America/Los_Angeles","https://local.vons.com/ca/san-pedro/1440-w-25th-st.html","10.74","True","True","True","False","90254"
"1626","Vons","Vons","","vons","","3650 S Bristol St","Santa Ana","CA","92704","US","America/Los_Angeles","https://local.vons.com/ca/santa-ana/3650-s-bristol-st.html","4.35","True","True","True","False","92612"
"3326","Vons","Vons","","vons","","163 S Turnpike Rd","Santa Barbara","CA","93111","US","America/Los_Angeles","https://local.vons.com/ca/santa-barbara/163-s-turnpike-rd.html","72.23","True","True","True","False","93401"
"3329","Vons","Vons","","vons","","2010 Cliff Dr","Santa Barbara","CA","93109","US","America/Los_Angeles","https://local.vons.com/ca/santa-barbara/2010-cliff-dr.html","76.54","True","True","True","False","93401"
"3138","Vons","Vons","","vons","","16550 W Soledad Canyon Rd","Santa Clarita","CA","91387","US","America/Los_Angeles","https://local.vons.com/ca/santa-clarita/16550-w-soledad-canyon-rd.html","12.24","True","True","True","False","91326"
"2301","Vons","Vons","","vons","","817 E Main St","Santa Maria","CA","93454","US","America/Los_Angeles","https://local.vons.com/ca/santa-maria/817-e-main-st.html","22.44","True","True","True","False","93401"
"2002","Vons","Vons","","vons","","1311 Wilshire Blvd","Santa Monica","CA","90403","US","America/Los_Angeles","https://local.vons.com/ca/santa-monica/1311-wilshire-blvd.html","10.17","True","True","True","False","91356"
"286","Vons","Vons","","vons","","710 Broadway","Santa Monica","CA","90401","US","America/Los_Angeles","https://local.vons.com/ca/santa-monica/710-broadway.html","10.77","True","True","False","False","91356"
"2434","Vons","Vons","","vons","","576 W Main St","Santa Paula","CA","93060","US","America/Los_Angeles","https://local.vons.com/ca/santa-paula/576-w-main-st.html","69.66","True","True","True","False","93309"
"1897","Vons","Vons","","vons","","9643 Mission Gorge Rd","Santee","CA","92071","US","America/Los_Angeles","https://local.vons.com/ca/santee/9643-mission-gorge-rd.html","82.54","True","True","True","False","92231"
"3325","Vons","Vons","","vons","","26518 Bouquet Canyon Rd","Saugus","CA","91350","US","America/Los_Angeles","https://local.vons.com/ca/saugus/26518-bouquet-canyon-rd.html","19.85","True","True","True","False","93015"
